entry_time,exit_time,pnl,reason
1739528460000,1739528460000,-3.327433573191229,SL Hit
1739534460000,1739534460000,22.404817892165738,TP Hit
1739535240000,1739535240000,-3.9426587630077847,SL Hit
1739544720000,1739544720000,12.235355054188403,TP Hit
1739544780000,1739544780000,19.807829693178064,TP Hit
1739545260000,1739545260000,30.59921449048852,TP Hit
1739548500000,1739548500000,-5.060651563289866,SL Hit
1739758380000,1739758380000,5.097563907300355,TP Hit
1739761440000,1739761440000,-1.1416982436057879,SL Hit
1739761860000,1739761860000,-1.7558065024859388,SL Hit
1739761980000,1739761980000,-1.7286060380210984,SL Hit
1739775660000,1739775660000,-2.1991290627775015,SL Hit
1739775780000,1739775780000,-2.213152100048319,SL Hit
1739776800000,1739776800000,-2.7501497073171777,SL Hit
1739776920000,1739776920000,-3.7145385112598888,SL Hit
1739781840000,1739781840000,-7.791519492500811,SL Hit
1739782800000,1739782800000,-1.4327603997226106,SL Hit
1739783640000,1739783640000,-1.5338727359703626,SL Hit
1739786460000,1739786460000,-2.9187883387348847,SL Hit
1739786760000,1739786760000,-4.341809610014025,SL Hit
1739787300000,1739787300000,-1.4379100850128452,SL Hit
1739788920000,1739788920000,-2.8188303996430477,SL Hit
1739789040000,1739789040000,-3.25769049765222,SL Hit
1739797140000,1739797140000,-4.058553610069794,SL Hit
1739797200000,1739797200000,-2.5454426379219512,SL Hit
1739800800000,1739800800000,5.0,TP Hit
1739833980000,1739833980000,-3.4612061529478524,SL Hit
1739834280000,1739834280000,-2.6787268997795763,SL Hit
1739834340000,1739834340000,-2.0588178355028504,SL Hit
1739842860000,1739842860000,5.0,TP Hit
1739843280000,1739843280000,-3.374495704258152,SL Hit
1739843640000,1739843640000,-4.820891733674216,SL Hit
1739843820000,1739843820000,-1.272122542890429,SL Hit
1739843880000,1739843880000,-1.7348280755395535,SL Hit
1739845380000,1739845380000,-4.240629409854591,SL Hit
1739845500000,1739845500000,5.0,TP Hit
1739848860000,1739848860000,-2.5972623686902807,SL Hit
1739848920000,1739848920000,-2.126029342354741,SL Hit
1739849400000,1739849400000,-2.084351182966202,SL Hit
1739850060000,1739850060000,-1.6099108444905141,SL Hit
1739850240000,1739850240000,-3.155994554683275,SL Hit
1739851080000,1739851080000,-2.5804923634132138,SL Hit
1739851140000,1739851140000,-1.051546986818721,SL Hit
1739851500000,1739851500000,-2.5708977637114003,SL Hit
1739852280000,1739852280000,-3.5183171963799396,SL Hit
1739853180000,1739853180000,5.0,TP Hit
1739854440000,1739854440000,-2.52628929362254,SL Hit
1739854620000,1739854620000,-0.7832066544942791,SL Hit
1739855280000,1739855280000,6.845485769299557,TP Hit
1739855640000,1739855640000,-2.9335426061225007,SL Hit
1739855820000,1739855820000,-1.4084114789002342,SL Hit
1739855880000,1739855880000,-1.4060249446920352,SL Hit
1739856180000,1739856180000,-6.947031712516036,SL Hit
1739856480000,1739856480000,-1.4577857596086687,SL Hit
1739856780000,1739856780000,-3.975517758561182,SL Hit
1739856840000,1739856840000,-0.9834958147112047,SL Hit
1739859540000,1739859540000,-2.0836755949203507,SL Hit
1739859660000,1739859660000,-5.596240991995728,SL Hit
1739859720000,1739859720000,-2.1008404471795075,SL Hit
1739870100000,1739870100000,7.266073862119811,TP Hit
1739870220000,1739870220000,-9.09674857884238,SL Hit
1739875920000,1739875920000,-2.988678516499931,SL Hit
1739876580000,1739876580000,8.998079016091651,TP Hit
1739879400000,1739879400000,-1.4233692320267437,SL Hit
1739879700000,1739879700000,-4.942854082713893,SL Hit
1739879760000,1739879760000,-3.498463672854996,SL Hit
1739879820000,1739879820000,-1.4539305533689912,SL Hit
1739880000000,1739880000000,-5.506195222034876,SL Hit
1739886180000,1739886180000,-3.581342063669581,SL Hit
1739892780000,1739892780000,-10.068597956407757,SL Hit
1739892840000,1739892840000,-12.92976953095058,SL Hit
1739893560000,1739893560000,-21.504128520224185,SL Hit
1739911020000,1739911020000,-3.4617945831341785,SL Hit
1739911080000,1739911080000,5.839761368668405,TP Hit
1739911260000,1739911260000,24.922635556620662,TP Hit
1739929920000,1739929920000,5.0,TP Hit
1739930220000,1739930220000,-4.57319060050213,SL Hit
1739930580000,1739930580000,-2.9115719689580146,SL Hit
1739932020000,1739932020000,-1.8894047731519095,SL Hit
1739935860000,1739935860000,-0.9775972578499932,SL Hit
1739936520000,1739936520000,5.0,TP Hit
1739936760000,1739936760000,-3.572764027310768,SL Hit
1739936880000,1739936880000,-2.5621026562002953,SL Hit
1739936940000,1739936940000,-1.0665953236166388,SL Hit
1739937480000,1739937480000,-1.5116950675146654,SL Hit
1739937900000,1739937900000,-1.1043620819691569,SL Hit
1739937960000,1739937960000,-3.0969076475375914,SL Hit
1739938020000,1739938020000,-3.6078428155742586,SL Hit
1739944260000,1739944260000,5.0,TP Hit
1739947440000,1739947440000,-2.429697044812201,SL Hit
1739947740000,1739947740000,5.0,TP Hit
1739948340000,1739948340000,-4.107338353875093,SL Hit
1739951400000,1739951400000,-1.9022832620030385,SL Hit
1739951460000,1739951460000,-3.3749279146868503,SL Hit
1739956440000,1739956440000,10.856966548293713,TP Hit
1739964480000,1739964480000,10.443938555661589,TP Hit
1739965080000,1739965080000,-7.275893701415043,SL Hit
1739966160000,1739966160000,7.2425247661885805,TP Hit
1739970720000,1739970720000,11.918902040895773,TP Hit
1739979960000,1739979960000,-20.437943744014774,SL Hit
1739980500000,1739980500000,27.056257350413944,TP Hit
1739985360000,1739985360000,22.844229582697153,TP Hit
1739986140000,1739986140000,-4.946819740958745,SL Hit
1739986620000,1739986620000,6.781243149860529,TP Hit
1739986680000,1739986680000,-4.362720033866935,SL Hit
1739986800000,1739986800000,-3.8580341108317953,SL Hit
1739986920000,1739986920000,8.562579231947893,TP Hit
1739987460000,1739987460000,23.61168071537395,TP Hit
1739987760000,1739987760000,11.410658231790876,TP Hit
1739988060000,1739988060000,22.596146391049842,TP Hit
1739990520000,1739990520000,9.82340683262737,TP Hit
1739991000000,1739991000000,21.92530634459399,TP Hit
1740007500000,1740007500000,7.962140410847496,TP Hit
1740007860000,1740007860000,-3.5185371976695023,SL Hit
1740007920000,1740007920000,-2.9547131121216808,SL Hit
1740008160000,1740008160000,-4.422233604112989,SL Hit
1740012900000,1740012900000,-5.026876790012466,SL Hit
1740013680000,1740013680000,9.326197603848414,TP Hit
1740020520000,1740020520000,5.678663236089051,TP Hit
1740021900000,1740021900000,11.779329377808608,TP Hit
1740023400000,1740023400000,5.0,TP Hit
1740023520000,1740023520000,-4.215723761815752,SL Hit
1740027840000,1740027840000,-3.2771506828794372,SL Hit
1740028680000,1740028680000,-1.6587406089674914,SL Hit
1740029520000,1740029520000,5.262502617551945,TP Hit
1740034800000,1740034800000,6.212894272641279,TP Hit
1740036540000,1740036540000,-4.534552225777588,SL Hit
1740037440000,1740037440000,-7.468403695864254,SL Hit
1740037620000,1740037620000,12.899594128582976,TP Hit
1740038280000,1740038280000,-2.3827062325945008,SL Hit
1740041280000,1740041280000,10.107910681370413,TP Hit
1740041760000,1740041760000,-2.7114288693701383,SL Hit
1740042000000,1740042000000,-3.1200379832371254,SL Hit
1740056340000,1740056340000,-4.662528616550844,SL Hit
1740056400000,1740056400000,-5.650919429659552,SL Hit
1740056580000,1740056580000,15.42313608364202,TP Hit
1740057000000,1740057000000,-3.6679111117555294,SL Hit
1740069840000,1740069840000,47.10532654635608,TP Hit
1740075120000,1740075120000,-8.058069546743354,SL Hit
1740075360000,1740075360000,-17.62149874183524,SL Hit
1740080940000,1740080940000,-7.666693121762364,SL Hit
1740081240000,1740081240000,-10.13673462231236,SL Hit
1740097920000,1740097920000,5.0,TP Hit
1740098220000,1740098220000,-2.773148254280386,SL Hit
1740098280000,1740098280000,-4.740882549071102,SL Hit
1740098520000,1740098520000,-4.715990565273387,SL Hit
1740098700000,1740098700000,-3.0302992427823483,SL Hit
1740098760000,1740098760000,5.0,TP Hit
1740099600000,1740099600000,11.103381490684114,TP Hit
1740102600000,1740102600000,-2.0424511830569827,SL Hit
1740102840000,1740102840000,6.832135203439975,TP Hit
1740109260000,1740109260000,-2.2917980740676285,SL Hit
1740109560000,1740109560000,-1.3060556656346307,SL Hit
1740116460000,1740116460000,-2.324050821182027,SL Hit
1740127800000,1740127800000,-2.719449564385286,SL Hit
1740127980000,1740127980000,-5.55257131667895,SL Hit
1740130380000,1740130380000,-6.933739821659401,SL Hit
1740133680000,1740133680000,-1.570524002694583,SL Hit
1740133740000,1740133740000,-2.0654865739270463,SL Hit
1740133860000,1740133860000,5.085903637300362,TP Hit
1740154740000,1740154740000,18.16046742865001,TP Hit
1740154860000,1740154860000,-24.94950273472932,SL Hit
1740154980000,1740154980000,-9.141283712902805,SL Hit
1740155100000,1740155100000,16.30614232122025,TP Hit
1740155160000,1740155160000,49.05213215542608,TP Hit
1740156600000,1740156600000,-15.84787420136854,SL Hit
1740351600000,1740351600000,-17.047794190293644,SL Hit
1740357180000,1740357180000,-7.136543024724233,SL Hit
1740357600000,1740357600000,19.502931347829872,TP Hit
1740365880000,1740365880000,-3.206471146455442,SL Hit
1740365940000,1740365940000,5.0,TP Hit
1740366060000,1740366060000,-2.268719791820331,SL Hit
1740366180000,1740366180000,-2.7405969495521276,SL Hit
1740366240000,1740366240000,-2.220846349358908,SL Hit
1740366300000,1740366300000,-4.785428752977168,SL Hit
1740366480000,1740366480000,-2.818612413473602,SL Hit
1740366600000,1740366600000,-2.171569505968364,SL Hit
1740366720000,1740366720000,5.0,TP Hit
1740367440000,1740367440000,5.0,TP Hit
1740368220000,1740368220000,5.293894558955799,TP Hit
1740369540000,1740369540000,-3.2112796360233915,SL Hit
1740373800000,1740373800000,-2.167120562378841,SL Hit
1740374100000,1740374100000,5.0,TP Hit
1740379560000,1740379560000,-2.756833072002337,SL Hit
1740379800000,1740379800000,-3.8717600575182587,SL Hit
1740385740000,1740385740000,-17.146440446515044,SL Hit
1740386160000,1740386160000,-18.995763108934625,SL Hit
1740386700000,1740386700000,-6.1510351576289395,SL Hit
1740389040000,1740389040000,-3.753822887876595,SL Hit
1740389460000,1740389460000,-11.715668714547064,SL Hit
1740389520000,1740389520000,-2.682147687104589,SL Hit
1740389940000,1740389940000,24.48113141891372,TP Hit
1740396000000,1740396000000,-15.310598057723837,SL Hit
1740396060000,1740396060000,-2.6341469122999115,SL Hit
1740396120000,1740396120000,-2.5977792757039424,SL Hit
1740402600000,1740402600000,-7.156710795934487,SL Hit
1740404040000,1740404040000,-2.6056026064470643,SL Hit
1740404100000,1740404100000,-2.5712738488437026,SL Hit
1740413760000,1740413760000,-13.175014797780022,SL Hit
1740413820000,1740413820000,-8.942194792536611,SL Hit
1740417540000,1740417540000,-9.546339797721885,SL Hit
1740417960000,1740417960000,-8.759745076968102,SL Hit
1740418260000,1740418260000,16.164566489649587,TP Hit
1740418560000,1740418560000,-32.81747729876224,SL Hit
1740419160000,1740419160000,16.15671554542496,TP Hit
1740423000000,1740423000000,-20.369089471903862,SL Hit
1740429060000,1740429060000,16.413800419701147,TP Hit
1740433260000,1740433260000,-6.733215576168732,SL Hit
1740434040000,1740434040000,5.0,TP Hit
1740434100000,1740434100000,-3.0694808670450584,SL Hit
1740434220000,1740434220000,8.182607324517448,TP Hit
1740439980000,1740439980000,-6.937919405187131,SL Hit
1740445200000,1740445200000,-7.548525367543334,SL Hit
1740450180000,1740450180000,29.267649180023,TP Hit
1740451200000,1740451200000,10.969978008011822,TP Hit
1740453240000,1740453240000,-4.821559143907507,SL Hit
1740453660000,1740453660000,7.395912528954796,TP Hit
1740454680000,1740454680000,-1.5991633423909661,SL Hit
1740454800000,1740454800000,-3.592080246504338,SL Hit
1740454980000,1740454980000,-5.139982457447331,SL Hit
1740455160000,1740455160000,10.155460247086012,TP Hit
1740456960000,1740456960000,5.0,TP Hit
1740457620000,1740457620000,-5.9464445949633955,SL Hit
1740457800000,1740457800000,5.4205958478705725,TP Hit
1740458220000,1740458220000,-7.191532393597299,SL Hit
1740462840000,1740462840000,-2.7507284454623004,SL Hit
1740463080000,1740463080000,5.383319977176143,TP Hit
1740464460000,1740464460000,5.0,TP Hit
1740467820000,1740467820000,-7.816740186921379,SL Hit
1740471840000,1740471840000,21.40844922895485,TP Hit
1740480000000,1740480000000,15.944881760311546,TP Hit
1740480480000,1740480480000,-7.034044613414153,SL Hit
1740483240000,1740483240000,-16.950359890535765,SL Hit
1740483300000,1740483300000,-3.3640858239814406,SL Hit
1740486060000,1740486060000,12.162849988468224,TP Hit
1740486360000,1740486360000,-3.3079430983489146,SL Hit
1740486600000,1740486600000,-3.7880580443597864,SL Hit
1740491160000,1740491160000,-5.283694836376526,SL Hit
1740491220000,1740491220000,-16.843788062345993,SL Hit
1740492720000,1740492720000,17.7493385917478,TP Hit
1740501000000,1740501000000,-16.326181463846297,SL Hit
1740502140000,1740502140000,-10.81445477186935,SL Hit
1740509460000,1740509460000,44.02154320264526,TP Hit
1740510840000,1740510840000,-8.755978100081848,SL Hit
1740513720000,1740513720000,-14.310098179026681,SL Hit
1740519060000,1740519060000,17.75190335365187,TP Hit
1740528960000,1740528960000,19.403247263035155,TP Hit
1740531360000,1740531360000,-8.3938128361915,SL Hit
1740538080000,1740538080000,5.00045924904407,TP Hit
1740539040000,1740539040000,-3.139397559200006,SL Hit
1740541560000,1740541560000,-1.8186927192655276,SL Hit
1740541800000,1740541800000,-3.8137860964634456,SL Hit
1740545220000,1740545220000,-1.222407329310954,SL Hit
1740553320000,1740553320000,14.557600876752986,TP Hit
1740558300000,1740558300000,-9.077867088468338,SL Hit
1740560220000,1740560220000,-13.783077404768846,SL Hit
1740567360000,1740567360000,-4.118368817536975,SL Hit
1740567480000,1740567480000,-3.0741996162832947,SL Hit
1740569460000,1740569460000,5.03375521650014,TP Hit
1740570540000,1740570540000,-13.08710063622857,SL Hit
1740576120000,1740576120000,-5.9484076735025155,SL Hit
1740588120000,1740588120000,55.40100963435543,TP Hit
1740588960000,1740588960000,40.26958543396904,TP Hit
1740589140000,1740589140000,-12.271981460587995,SL Hit
1740597900000,1740597900000,-15.302721399973962,SL Hit
1740598200000,1740598200000,28.74658480344806,TP Hit
1740599820000,1740599820000,21.24727068429638,TP Hit
1740600900000,1740600900000,-26.082783487130655,SL Hit
1740605580000,1740605580000,-26.127188562204537,SL Hit
1740605640000,1740605640000,-26.0,Flip to Short
1740605700000,1740605700000,-28.311198301089462,SL Hit
1740613080000,1740613080000,-11.881377407044056,SL Hit
1740614340000,1740614340000,12.650643123692134,TP Hit
1740614700000,1740614700000,-8.948151027187123,SL Hit
1740618840000,1740618840000,25.589741265313933,TP Hit
1740628620000,1740628620000,-6.530377568829863,SL Hit
1740631140000,1740631140000,-4.0163837432992295,SL Hit
1740631920000,1740631920000,6.343526507524075,TP Hit
1740642540000,1740642540000,-4.852642478574126,SL Hit
1740642840000,1740642840000,-8.38825820897182,SL Hit
1740646800000,1740646800000,20.26108399334771,TP Hit
1740649800000,1740649800000,-11.669362452303176,SL Hit
1740650760000,1740650760000,-7.724581736620166,SL Hit
1740650820000,1740650820000,-5.334588334124419,SL Hit
1740650940000,1740650940000,-4.294236879934033,SL Hit
1740651540000,1740651540000,19.0,Flip to Short
1740651600000,1740651600000,11.63158219923207,TP Hit
1740655860000,1740655860000,-8.22729788601282,SL Hit
1740656700000,1740656700000,15.140380847660708,TP Hit
1740662220000,1740662220000,9.923404636036139,TP Hit
1740662580000,1740662580000,-12.955509295301454,SL Hit
1740671760000,1740671760000,-22.24909298653074,SL Hit
1740673080000,1740673080000,-19.18732859231386,SL Hit
1740673380000,1740673380000,-45.64716736334958,SL Hit
1740673560000,1740673560000,65.43618657556362,TP Hit
1740676020000,1740676020000,-33.042666031906265,SL Hit
1740676080000,1740676080000,-11.46293345776212,SL Hit
1740676200000,1740676200000,-19.795938210772874,SL Hit
1740676440000,1740676440000,-26.84741299164307,SL Hit
1740676500000,1740676500000,-11.195887879970542,SL Hit
1740680280000,1740680280000,-8.621105315440218,SL Hit
1740702180000,1740702180000,22.553909739552182,TP Hit
1740705240000,1740705240000,-8.112156073424558,SL Hit
1740705900000,1740705900000,17.502916296361946,TP Hit
1740710220000,1740710220000,40.65512341512658,TP Hit
1740716400000,1740716400000,-12.194119841726206,SL Hit
1740728700000,1740728700000,-4.862502985721221,SL Hit
1740728820000,1740728820000,-4.783867370337248,SL Hit
1740728880000,1740728880000,-4.111805415319395,SL Hit
1740733320000,1740733320000,-20.674878860401805,SL Hit
1740734340000,1740734340000,18.042920062172925,TP Hit
1740734880000,1740734880000,13.66852030355949,TP Hit
1740735060000,1740735060000,21.97285419316904,TP Hit
1740739080000,1740739080000,-11.666598560696002,SL Hit
1740739200000,1740739200000,-4.409126107086195,SL Hit
1740739320000,1740739320000,5.806299103031051,TP Hit
1740739500000,1740739500000,-4.856496012122079,SL Hit
1740739560000,1740739560000,-3.7613781846375787,SL Hit
1740750420000,1740750420000,-22.50323660497088,SL Hit
1740750540000,1740750540000,-7.601433933348744,SL Hit
1740750660000,1740750660000,37.02766301907832,TP Hit
1740752820000,1740752820000,-33.12781478368561,SL Hit
1740756060000,1740756060000,-31.471047199993336,SL Hit
1740760680000,1740760680000,46.5,Flip to Short
1740760800000,1740760800000,-26.78739707249042,SL Hit
1740761520000,1740761520000,-41.212709170926246,SL Hit
1740962340000,1740962340000,201.21235299175896,TP Hit
1740968940000,1740968940000,94.6485803862015,TP Hit
1740969360000,1740969360000,112.21956781491463,TP Hit
1740969660000,1740969660000,118.61151510571653,TP Hit
1740969840000,1740969840000,117.2825873857364,TP Hit
1740970440000,1740970440000,142.54545675338886,TP Hit
1740970680000,1740970680000,119.428523501163,TP Hit
1740973740000,1740973740000,106.17039194078825,TP Hit
1740978600000,1740978600000,76.48303059497266,TP Hit
1740979020000,1740979020000,66.31681297835894,TP Hit
1740982320000,1740982320000,123.88589374847652,TP Hit
1740982560000,1740982560000,112.26962102641119,TP Hit
1740982740000,1740982740000,118.24047281159437,TP Hit
1740983280000,1740983280000,96.44286323717097,TP Hit
1740983940000,1740983940000,130.62346009886824,TP Hit
1740985440000,1740985440000,97.17204670244246,TP Hit
1740986580000,1740986580000,80.45263442273426,TP Hit
1740987420000,1740987420000,110.97088151292701,TP Hit
1740987660000,1740987660000,133.9759572463081,TP Hit
1740990000000,1740990000000,118.5982709962118,TP Hit
1740993000000,1740993000000,85.6190745828062,TP Hit
1741000200000,1741000200000,112.54038025968475,TP Hit
1741000500000,1741000500000,125.76777264905104,TP Hit
1741000680000,1741000680000,122.47450804943219,TP Hit
1741001820000,1741001820000,75.47069225611631,TP Hit
1741002360000,1741002360000,86.98720086926187,TP Hit
1741003020000,1741003020000,109.5924838251085,TP Hit
1741005180000,1741005180000,139.78196010510146,TP Hit
1741005540000,1741005540000,123.498321752224,TP Hit
1741006620000,1741006620000,143.57293705824122,TP Hit
1741007100000,1741007100000,122.61786363116698,TP Hit
1741007220000,1741007220000,134.7432089472859,TP Hit
1741007460000,1741007460000,130.48071430655546,TP Hit
1741008000000,1741008000000,118.89772505869041,TP Hit
1741008240000,1741008240000,141.4424261985696,TP Hit
1741008660000,1741008660000,111.56721453926002,TP Hit
1741009380000,1741009380000,118.35283698501007,TP Hit
1741009680000,1741009680000,148.57464005339716,TP Hit
1741010040000,1741010040000,164.74875956887263,TP Hit
1741011300000,1741011300000,85.16424638594617,TP Hit
1741012680000,1741012680000,113.21105021644325,TP Hit
1741014120000,1741014120000,-83.40593711788097,SL Hit
1741016220000,1741016220000,186.05008884765266,TP Hit
1741017540000,1741017540000,114.52549269716837,TP Hit
1741018500000,1741018500000,182.11152406992915,TP Hit
1741020000000,1741020000000,-56.63965032300621,SL Hit
1741020600000,1741020600000,183.95966525463155,TP Hit
1741022160000,1741022160000,102.65207883047697,TP Hit
1741022700000,1741022700000,101.44967693684157,TP Hit
1741023840000,1741023840000,97.8888009214279,TP Hit
1741024440000,1741024440000,161.23465247977583,TP Hit
1741027020000,1741027020000,-80.108835392537,SL Hit
1741028760000,1741028760000,120.94320003812027,TP Hit
1741029300000,1741029300000,122.97754018665,TP Hit
1741031160000,1741031160000,121.06006480146607,TP Hit
1741043820000,1741043820000,102.55284063128056,TP Hit
1741044660000,1741044660000,115.12174792768201,TP Hit
1741044900000,1741044900000,120.98959113587625,TP Hit
1741047720000,1741047720000,108.99222730079782,TP Hit
1741050120000,1741050120000,60.100382560514845,TP Hit
1741050660000,1741050660000,92.46301783098897,TP Hit
1741050780000,1741050780000,138.20973038436205,TP Hit
1741051620000,1741051620000,75.70090523314138,TP Hit
1741051800000,1741051800000,89.96793144429103,TP Hit
1741051920000,1741051920000,101.65599321541958,TP Hit
1741052520000,1741052520000,103.77316595878801,TP Hit
1741052760000,1741052760000,119.77409524543327,TP Hit
1741052940000,1741052940000,159.41490865551168,TP Hit
1741053660000,1741053660000,117.3656420953339,TP Hit
1741054020000,1741054020000,146.0634396422829,TP Hit
1741055100000,1741055100000,93.47437214835372,TP Hit
1741059240000,1741059240000,109.71104097485659,TP Hit
1741060800000,1741060800000,90.21687560828286,TP Hit
1741061520000,1741061520000,84.68452320745564,TP Hit
1741063140000,1741063140000,95.02581365073274,TP Hit
1741063920000,1741063920000,104.51059919045656,TP Hit
1741064160000,1741064160000,89.61488294469018,TP Hit
1741064760000,1741064760000,58.27133274091466,TP Hit
1741066260000,1741066260000,71.66481578697858,TP Hit
1741068480000,1741068480000,89.69780132293818,TP Hit
1741072260000,1741072260000,-58.14813401213178,SL Hit
1741075080000,1741075080000,110.29664260985737,TP Hit
1741075740000,1741075740000,138.30682200840965,TP Hit
1741075980000,1741075980000,178.69625659575104,TP Hit
1741076040000,1741076040000,116.29671127581969,TP Hit
1741076160000,1741076160000,146.30303166130034,TP Hit
1741076640000,1741076640000,153.20250137592666,TP Hit
1741076820000,1741076820000,146.76818349960377,TP Hit
1741078620000,1741078620000,95.92895986796066,TP Hit
1741078920000,1741078920000,154.56907337538723,TP Hit
1741081320000,1741081320000,69.5636296824814,TP Hit
1741081680000,1741081680000,83.22740339905431,TP Hit
1741081980000,1741081980000,109.61117273032141,TP Hit
1741082820000,1741082820000,89.86862027236202,TP Hit
1741083420000,1741083420000,119.8292634919635,TP Hit
1741086180000,1741086180000,82.02524489894859,TP Hit
1741087260000,1741087260000,87.07108854342368,TP Hit
1741087500000,1741087500000,83.25155169430946,TP Hit
1741088280000,1741088280000,114.49602427701757,TP Hit
1741088400000,1741088400000,113.78228623885661,TP Hit
1741088940000,1741088940000,94.5838884585246,TP Hit
1741089240000,1741089240000,119.60491695272503,TP Hit
1741093440000,1741093440000,-51.4551597250902,SL Hit
1741093620000,1741093620000,94.40991830143321,TP Hit
1741095180000,1741095180000,-46.22644135896553,SL Hit
1741095360000,1741095360000,81.73477891081711,TP Hit
1741095420000,1741095420000,109.9843246731034,TP Hit
1741095720000,1741095720000,114.07121504031238,TP Hit
1741096260000,1741096260000,81.79959451183095,TP Hit
1741096560000,1741096560000,85.63565874614869,TP Hit
1741096860000,1741096860000,124.15319637316861,TP Hit
1741098300000,1741098300000,127.96807902453293,TP Hit
1741099080000,1741099080000,169.3685874891671,TP Hit
1741099320000,1741099320000,224.41562050390348,TP Hit
1741099800000,1741099800000,196.81484903868113,TP Hit
1741102440000,1741102440000,116.51311881498259,TP Hit
1741106940000,1741106940000,104.21377412286529,TP Hit
1741111380000,1741111380000,167.96132104945718,TP Hit
1741112340000,1741112340000,-47.900214509012585,SL Hit
1741114560000,1741114560000,132.63373982692428,TP Hit
1741117680000,1741117680000,116.16904792435525,TP Hit
1741118760000,1741118760000,170.84328808462305,TP Hit
1741120260000,1741120260000,86.63464268458483,TP Hit
1741120320000,1741120320000,127.96431106425007,TP Hit
1741123980000,1741123980000,148.1059703308565,TP Hit
1741131000000,1741131000000,71.44668760603236,TP Hit
1741131180000,1741131180000,105.67724594601896,TP Hit
1741131300000,1741131300000,126.10710981901502,TP Hit
1741131720000,1741131720000,107.05423874866392,TP Hit
1741133760000,1741133760000,78.0984854066628,TP Hit
1741138320000,1741138320000,-39.23665248374891,SL Hit
1741142100000,1741142100000,121.33556977340777,TP Hit
1741142280000,1741142280000,113.23045257403282,TP Hit
1741143480000,1741143480000,72.22707324151997,TP Hit
1741147200000,1741147200000,98.6002522483177,TP Hit
1741147500000,1741147500000,118.76835025590844,TP Hit
1741148460000,1741148460000,108.25829890854948,TP Hit
1741149540000,1741149540000,113.85882886490435,TP Hit
1741154220000,1741154220000,60.15696279707481,TP Hit
1741154460000,1741154460000,84.58431996278523,TP Hit
1741155000000,1741155000000,85.7596508901479,TP Hit
1741155840000,1741155840000,98.25871393365378,TP Hit
1741156860000,1741156860000,117.33267537404026,TP Hit
1741157100000,1741157100000,155.83531703169865,TP Hit
1741157280000,1741157280000,142.99386947476887,TP Hit
1741158300000,1741158300000,124.6849697426369,TP Hit
1741160580000,1741160580000,117.58321627874102,TP Hit
1741161780000,1741161780000,71.75566357515345,TP Hit
1741162020000,1741162020000,58.478090548407636,TP Hit
1741162320000,1741162320000,74.22346376135829,TP Hit
1741162740000,1741162740000,90.22564590375987,TP Hit
1741163940000,1741163940000,95.4197057683923,TP Hit
1741164300000,1741164300000,109.86826670846494,TP Hit
1741166580000,1741166580000,93.91233279281005,TP Hit
1741172700000,1741172700000,123.84193708427483,TP Hit
1741172880000,1741172880000,89.00464450875006,TP Hit
1741173360000,1741173360000,122.10957157654047,TP Hit
1741174200000,1741174200000,113.88546050401055,TP Hit
1741174500000,1741174500000,99.86489944133791,TP Hit
1741175220000,1741175220000,111.21024264591688,TP Hit
1741175400000,1741175400000,115.01326643333596,TP Hit
1741177380000,1741177380000,76.09596182823589,TP Hit
1741179900000,1741179900000,151.93513354472816,TP Hit
1741180620000,1741180620000,113.25306788564194,TP Hit
1741180980000,1741180980000,115.65612558097928,TP Hit
1741181100000,1741181100000,100.73155332980969,TP Hit
1741181760000,1741181760000,87.15568596935191,TP Hit
1741183380000,1741183380000,99.56452224640816,TP Hit
1741183560000,1741183560000,76.58803699431883,TP Hit
1741183800000,1741183800000,94.53255608587642,TP Hit
1741185600000,1741185600000,67.90346424195741,TP Hit
1741185840000,1741185840000,252.12464536752668,TP Hit
1741186320000,1741186320000,80.43865585928143,TP Hit
1741186440000,1741186440000,-48.70633377606282,SL Hit
1741187520000,1741187520000,-76.08223098442977,SL Hit
1741191300000,1741191300000,152.35104635589232,TP Hit
1741192440000,1741192440000,173.95337212845334,TP Hit
1741192620000,1741192620000,158.449591274024,TP Hit
1741193280000,1741193280000,142.8679317086935,TP Hit
1741193820000,1741193820000,112.23383284611918,TP Hit
1741196520000,1741196520000,-76.67170790488308,SL Hit
1741197120000,1741197120000,-114.66017161186028,SL Hit
1741198740000,1741198740000,-34.63185274954594,SL Hit
1741204740000,1741204740000,109.65051707658859,TP Hit
1741205940000,1741205940000,124.7684237419162,TP Hit
1741206060000,1741206060000,154.57711026725883,TP Hit
1741207980000,1741207980000,177.99542856968765,TP Hit
1741208700000,1741208700000,-51.71628758270526,SL Hit
1741211340000,1741211340000,81.71321949949197,TP Hit
1741211400000,1741211400000,103.03815499074699,TP Hit
1741215840000,1741215840000,95.80777172054513,TP Hit
1741216140000,1741216140000,92.53452207402734,TP Hit
1741216980000,1741216980000,77.5104599671904,TP Hit
1741217700000,1741217700000,101.44732214877149,TP Hit
1741217940000,1741217940000,95.49257672135718,TP Hit
1741219320000,1741219320000,77.84967960613722,TP Hit
1741220100000,1741220100000,65.33847842100658,TP Hit
1741222800000,1741222800000,80.83685218499159,TP Hit
1741223160000,1741223160000,90.84242540688138,TP Hit
1741226160000,1741226160000,114.5620899519563,TP Hit
1741226520000,1741226520000,121.20197576837381,TP Hit
1741232160000,1741232160000,118.85520041111158,TP Hit
