exit_time,pnl,reason
1705076220000,-11.8567632800914,SL Hit (Same Bar)
1705333680000,-2.20789003749087,SL Hit (Same Bar)
1705336800000,7.930504453208414,TP Hit
1705337820000,5.0,TP Hit (Same Bar)
1705340520000,6.302674891237984,TP Hit
1705416540000,-19.03896919982799,SL Hit (Same Bar)
1705418220000,-6.242425298121816,SL Hit (Same Bar)
1705424640000,-24.74928703023761,SL Hit (Same Bar)
1705427100000,7.383540013543097,TP Hit (Same Bar)
1705427460000,-7.712912795119337,SL Hit
1705437240000,-7.444984646921512,SL Hit (Same Bar)
1705506420000,-13.300194830859255,SL Hit (Same Bar)
1705510860000,-8.777303537128319,SL Hit (Same Bar)
1705511820000,-12.298654641599569,SL Hit (Same Bar)
1705515660000,-5.261057406809414,SL Hit (Same Bar)
1705523700000,-3.177950199053157,SL Hit (Same Bar)
1705589460000,-26.743855749155045,SL Hit (Same Bar)
1705595100000,-10.438254187320126,SL Hit
1705596480000,11.813470861306996,TP Hit (Same Bar)
1705602900000,-7.827631695778109,SL Hit
1705608060000,24.004802047784324,TP Hit
1705608600000,-5.821291163418209,SL Hit (Same Bar)
1705678860000,-6.905982370990387,SL Hit (Same Bar)
1705939980000,-12.099472758294723,SL Hit (Same Bar)
1705942860000,-4.858355941752961,SL Hit (Same Bar)
1705947660000,-6.847300198955054,SL Hit (Same Bar)
1705948800000,9.817549983723438,TP Hit
1705954020000,8.529837360518286,TP Hit (Same Bar)
1705954260000,-3.4518063418072416,SL Hit (Same Bar)
1706025960000,7.0124018890055595,TP Hit (Same Bar)
1706026740000,-6.368445579602849,SL Hit
1706028480000,-5.665852558122424,SL Hit (Same Bar)
1706039040000,-1.6923210795139312,SL Hit (Same Bar)
1706114640000,21.76819306082325,TP Hit
1706117400000,-7.156316317348683,SL Hit
1706127960000,-21.059815830514708,SL Hit
1706194260000,-5.665172577108024,SL Hit (Same Bar)
1706195940000,-4.468500540308014,SL Hit (Same Bar)
1706200200000,-17.48874478104699,SL Hit
1706206440000,16.773071477597114,TP Hit (Same Bar)
1706208960000,-5.004979113487934,SL Hit (Same Bar)
1706212440000,-4.919447547275922,SL Hit (Same Bar)
1706217180000,13.030928608917748,TP Hit
1706280720000,-9.452007825333567,SL Hit (Same Bar)
1706540700000,-7.577850453380961,SL Hit (Same Bar)
1706544000000,-8.233063674917503,SL Hit (Same Bar)
1706548980000,-11.603581054332608,SL Hit
1706552460000,23.9505623565492,TP Hit
1706555340000,16.82046319291112,TP Hit
1706556900000,-5.295253133575898,SL Hit (Same Bar)
1706626020000,-6.2639933239042875,SL Hit (Same Bar)
1706629620000,-13.164513439958682,SL Hit (Same Bar)
1706632260000,-12.042277904496586,SL Hit
1706633700000,-7.257089678743796,SL Hit (Same Bar)
1706634900000,-4.902904761715035,SL Hit (Same Bar)
1706637840000,-4.715386966090591,SL Hit (Same Bar)
1706638860000,-4.455180732576991,SL Hit
1706714040000,-7.076254122199316,SL Hit (Same Bar)
1706720460000,34.68168734580104,TP Hit
1706721660000,-6.575011388340499,SL Hit
1706723580000,13.294506228688988,TP Hit
1706725800000,-3.190482945406984,SL Hit (Same Bar)
1706734320000,-18.615657569855102,SL Hit (Same Bar)
1706799480000,-10.36943887383677,SL Hit (Same Bar)
1706800440000,-7.9481136640606564,SL Hit (Same Bar)
1706801580000,-5.860962277023646,SL Hit (Same Bar)
1706820060000,5.092863522397238,TP Hit (Same Bar)
1706887500000,-8.54898797786882,SL Hit (Same Bar)
1707147600000,-6.431096265296219,SL Hit (Same Bar)
1707151620000,-9.854214743623743,SL Hit
1707160680000,-6.512462245897041,SL Hit (Same Bar)
1707235740000,21.020462786211283,TP Hit (Same Bar)
1707237180000,13.8320504064759,TP Hit
1707246060000,13.862601705637644,TP Hit
1707249420000,-2.792935347832099,SL Hit (Same Bar)
1707318660000,25.525689441463328,TP Hit
1707318720000,-6.207503866346087,SL Hit (Same Bar)
1707326400000,21.389058012122405,TP Hit
1707326820000,10.230505827188608,TP Hit (Same Bar)
1707330480000,-7.630238325225946,SL Hit (Same Bar)
1707332160000,6.9624167033907725,TP Hit (Same Bar)
1707335400000,11.529896687556175,TP Hit
1707338340000,17.480926305113826,TP Hit
1707404580000,-18.6697421928111,SL Hit
1707405720000,-7.6090553772082785,SL Hit (Same Bar)
1707410640000,-10.208064105543599,SL Hit (Same Bar)
1707411660000,13.054891214647796,TP Hit
1707412200000,13.516233008384006,TP Hit
1707413220000,-2.983538937791309,SL Hit (Same Bar)
1707414360000,-13.440612805759883,SL Hit (Same Bar)
1707417480000,-6.956561733626586,SL Hit (Same Bar)
1707419100000,-4.282241656212136,SL Hit (Same Bar)
1707420840000,-10.141898111309274,SL Hit
1707422280000,8.880447123767226,TP Hit (Same Bar)
1707423900000,9.85229967047053,TP Hit (Same Bar)
1707424860000,-2.3777739156139432,SL Hit (Same Bar)
1707491220000,-18.735521482129116,SL Hit
1707752040000,-8.974589353354531,SL Hit
1707767400000,25.63050234990078,TP Hit
1707835560000,-12.635060227970826,SL Hit (Same Bar)
1707836820000,-19.80257507153874,SL Hit
1707849480000,7.509635168578825,TP Hit (Same Bar)
1707925080000,10.94596177196945,TP Hit (Same Bar)
1707929820000,15.704914571528207,TP Hit
1707936300000,-7.385002650262322,SL Hit (Same Bar)
1708014120000,-6.0315297068227665,SL Hit (Same Bar)
1708017480000,-11.553746364050312,SL Hit
1708026600000,-2.273009659824311,SL Hit (Same Bar)
1708098660000,-17.688387761168997,SL Hit
1708357020000,-2.295222455759358,SL Hit (Same Bar)
1708360320000,-1.3402299059016514,SL Hit (Same Bar)
1708363860000,-0.9749345446834923,SL Hit (Same Bar)
1708444200000,-17.70560282524093,SL Hit
1708453140000,37.26785474079952,TP Hit
1708455780000,27.73465188391856,TP Hit
1708458300000,-15.59847653524048,SL Hit (Same Bar)
1708460400000,-12.18231045599532,SL Hit (Same Bar)
1708462680000,-24.51871010434843,SL Hit
1708527480000,-5.9052342285067425,SL Hit (Same Bar)
1708529400000,68.79958704271121,TP Hit
1708530360000,-13.53468417115073,SL Hit
1708537380000,16.63240777453757,TP Hit
1708537440000,-18.222356272526667,SL Hit (Same Bar)
1708539480000,-18.32041559839854,SL Hit (Same Bar)
1708542000000,-18.506513133041153,SL Hit
1708543380000,72.07328505555051,TP Hit
1708613100000,-8.903761929643224,SL Hit (Same Bar)
1708617780000,-6.137809261526854,SL Hit (Same Bar)
1708618800000,27.40687773306854,TP Hit (Same Bar)
1708619880000,26.189157513756072,TP Hit
1708622580000,-7.593931816765689,SL Hit
1708633260000,-5.38735768841434,SL Hit (Same Bar)
1708702140000,-26.711756917997263,SL Hit
1708959300000,-10.473005525134795,SL Hit (Same Bar)
1708969440000,-11.739695982279954,SL Hit (Same Bar)
1708973280000,-10.05445087478438,SL Hit
1708979580000,-3.2693849373899866,SL Hit (Same Bar)
1709047140000,-8.40690211281617,SL Hit (Same Bar)
1709051820000,-12.063519808834826,SL Hit
1709052960000,-9.76414613313682,SL Hit
1709064000000,-2.991865055046219,SL Hit (Same Bar)
1709067000000,21.361348547186935,TP Hit
1709134680000,16.15810533921467,TP Hit
1709137200000,-3.832410357390472,SL Hit (Same Bar)
1709139000000,-5.926251237557153,SL Hit (Same Bar)
1709144280000,-5.488231243361952,SL Hit (Same Bar)
1709150040000,10.778576952536241,TP Hit (Same Bar)
1709152680000,18.35657248343341,TP Hit
1709154120000,-18.53393989869801,SL Hit
1709225940000,29.918074415792944,TP Hit
1709236020000,10.302627688055509,TP Hit (Same Bar)
1709237040000,-3.9946891729487106,SL Hit
1709238360000,-7.327893663605209,SL Hit (Same Bar)
1709311860000,-10.802368878605193,SL Hit
1709567640000,-454.0,Reverse
1709569200000,-498.0,Reverse
1709569320000,160.872843621808,TP Hit
1709570400000,119.90821389298071,TP Hit
1709574300000,-446.0,Reverse
1709576160000,-501.0,Reverse
1709576220000,110.23606860583823,TP Hit
1709580300000,89.2199616672151,TP Hit
1709580960000,54.64428511877486,TP Hit
1709583480000,163.33910489303526,TP Hit
1709649120000,115.0680560406181,TP Hit
1709654100000,98.6096267177054,TP Hit
1709655060000,125.98021939948376,TP Hit
1709657040000,75.5,Reverse
1709657160000,144.18119732460764,TP Hit
1709659680000,107.67392066959292,TP Hit
1709661960000,94.76319714737474,TP Hit
1709667240000,-439.0,Reverse
1709669820000,-543.7931496547826,SL Hit
1709669940000,94.87457323609851,TP Hit
1709672100000,-538.6206872304392,SL Hit
1709735820000,131.6624399478751,TP Hit
1709735940000,78.34159362853097,TP Hit
1709746500000,87.35893196212419,TP Hit
1709747820000,143.86159212817438,TP Hit
1709752740000,173.9893622436357,TP Hit
1709755260000,-366.0,Reverse
1709756880000,-16.0,Reverse
1709758020000,-402.0,Reverse
1709805120000,-533.2063389275718,SL Hit
1709822760000,-455.0,Reverse
1709824680000,155.0,Reverse
1709824980000,173.55464805103838,TP Hit
1709830560000,-30.5,Reverse
1709832000000,-559.8866949272269,SL Hit
1709833980000,43.5,Reverse
1709834100000,93.813781094781,TP Hit
1709844000000,-451.5,Reverse
1709845200000,24.0,Reverse
1709845260000,89.51277611186379,TP Hit
1709909640000,119.38033242436359,TP Hit
1710168060000,166.7569419999636,TP Hit
1710168900000,-548.8910785325497,SL Hit
1710172260000,-527.7228781452068,SL Hit
1710175020000,118.17201538041991,TP Hit
1710176100000,91.04662586750055,TP Hit
1710177000000,58.12435721863585,TP Hit
1710178200000,66.32290756992006,TP Hit
1710182880000,108.0,Reverse
1710182940000,66.82408156669408,TP Hit
1710184680000,82.06536149929161,TP Hit
1710186900000,46.0,Reverse
1710186960000,105.09343544207513,TP Hit
1710188580000,114.04595185129438,TP Hit
1710259620000,92.0,Reverse
1710259920000,87.13274786795955,TP Hit
1710269460000,92.82275149466295,TP Hit
1710271140000,-456.0,Reverse
1710275400000,66.0,Reverse
1710275460000,119.48949639222701,TP Hit
1710341520000,138.63073618781345,TP Hit
1710341700000,135.95866191847017,TP Hit
1710344220000,78.63032095528615,TP Hit
1710347040000,-493.0,Reverse
1710347760000,132.57184981110913,TP Hit
1710348360000,108.92420690550352,TP Hit
1710352560000,-5.5,Reverse
1710354660000,16.0,Reverse
1710356400000,16.5,Reverse
1710356460000,144.9163176731672,TP Hit
1710363000000,-7.5,Reverse
1710392400000,-560.7320132499444,SL Hit
1710429720000,-419.5,Reverse
1710432360000,-540.1408956419182,SL Hit
1710433500000,121.0416734554019,TP Hit
1710436680000,-551.6152675832927,SL Hit
1710442920000,-376.0,Reverse
1710443340000,-559.3688140342201,SL Hit
1710445500000,-535.0822940019789,SL Hit
1710448980000,127.37295610707952,TP Hit
1710742020000,-563.4835199966401,SL Hit
1710772380000,-9.52785114436847,SL Hit
1710774000000,17.272811574788648,TP Hit
1710777960000,13.424799972664914,TP Hit
1710783720000,16.80301214964129,TP Hit
1710785520000,-6.85800390496297,SL Hit (Same Bar)
1710859620000,-9.994866237546375,SL Hit (Same Bar)
1710861840000,-15.588361789574265,SL Hit (Same Bar)
1710863220000,-3.826285064133117,SL Hit (Same Bar)
1710870180000,-2.772516840159369,SL Hit (Same Bar)
1710871320000,-8.774370337006985,SL Hit (Same Bar)
1710873120000,-4.62886188232369,SL Hit (Same Bar)
1710877140000,-13.877249709301395,SL Hit
1710885600000,-6.704690597536683,SL Hit
1710947040000,34.69817260172567,TP Hit
1710949320000,-4.764321359391033,SL Hit
1710951360000,16.156698135251645,TP Hit (Same Bar)
1710952860000,-6.788987145941064,SL Hit (Same Bar)
1710957360000,-10.698782800289337,SL Hit (Same Bar)
1710967680000,-6.948028443839576,SL Hit
1711032120000,11.278540902741952,TP Hit (Same Bar)
1711035180000,-22.814008511610155,SL Hit
1711038720000,-3.482313870539656,SL Hit (Same Bar)
1711040400000,-7.3645840780227445,SL Hit
1711042200000,-4.248499169087154,SL Hit (Same Bar)
1711046880000,16.137593661027495,TP Hit (Same Bar)
1711048740000,-9.781107289651118,SL Hit
1711051140000,-7.979221704721567,SL Hit
1711117980000,-9.635982309446263,SL Hit (Same Bar)
1711120980000,-4.380819803947816,SL Hit (Same Bar)
1711123320000,-6.650486187187198,SL Hit
1711124340000,16.284373469636193,TP Hit
1711126260000,-4.804311490726832,SL Hit (Same Bar)
1711131720000,-2.591311331918405,SL Hit (Same Bar)
1711134540000,16.00664508479531,TP Hit
1711138620000,-4.112394227813638,SL Hit
1711139820000,5.276589896486257,TP Hit
1711378200000,13.546218204020988,TP Hit
1711379520000,-9.386282169580227,SL Hit
1711381260000,-7.970292997742945,SL Hit (Same Bar)
1711387920000,-2.2095198499810067,SL Hit (Same Bar)
1711390080000,-4.588188861540402,SL Hit
1711395720000,-1.9349258435613592,SL Hit (Same Bar)
1711465200000,-8.5752441513323,SL Hit (Same Bar)
1711469220000,-3.5492429084479227,SL Hit (Same Bar)
1711474380000,-6.314574206837278,SL Hit
1711479360000,18.961788824541145,TP Hit
1711550460000,-9.801758319743385,SL Hit
1711552740000,13.571691786433803,TP Hit
1711553460000,-4.144697940748301,SL Hit (Same Bar)
1711556520000,-8.482624521580874,SL Hit (Same Bar)
1711560060000,-6.02526632133231,SL Hit
1711562760000,-16.593823889699706,SL Hit
1711564560000,-3.955656916652515,SL Hit (Same Bar)
1711567440000,5.609405403811252,TP Hit (Same Bar)
1711639860000,-3.455775530441315,SL Hit (Same Bar)
1711641660000,12.591034880024381,TP Hit
1711642680000,-9.232101158457226,SL Hit (Same Bar)
1711645260000,-10.113663677220757,SL Hit
1711647540000,-1.8434550835954724,SL Hit (Same Bar)
1711651260000,-6.067210271590739,SL Hit (Same Bar)
1711656960000,-8.434745881240815,SL Hit (Same Bar)
1711983420000,-5.791263536426413,SL Hit (Same Bar)
1711987680000,56.9444804112718,TP Hit
1711987740000,10.595462695113383,TP Hit (Same Bar)
1711990980000,-2.910438181599602,SL Hit (Same Bar)
1711994640000,-5.902975917160802,SL Hit
1711995720000,-14.633210766580305,SL Hit
1712067780000,21.85192579192517,TP Hit
1712075280000,-3.959902178066841,SL Hit (Same Bar)
1712080560000,-2.5544349056726787,SL Hit (Same Bar)
1712086380000,-3.094352202693699,SL Hit (Same Bar)
1712152800000,-31.444749900634633,SL Hit
1712166840000,7.234837662341306,TP Hit
1712168940000,-7.104907427565195,SL Hit (Same Bar)
1712238660000,-15.908904341391462,SL Hit
1712243340000,16.63823132548714,TP Hit
1712244300000,-7.789365848562738,SL Hit (Same Bar)
1712248800000,-2.4524080795963528,SL Hit (Same Bar)
1712251380000,-6.629117641983612,SL Hit (Same Bar)
1712261880000,-31.28833733200736,SL Hit
1712588220000,27.084722194093047,TP Hit
1712589660000,-7.928080994359334,SL Hit
1712594160000,10.288800621114206,TP Hit (Same Bar)
1712599020000,23.035785808970104,TP Hit
1712599260000,-1.8992184919989086,SL Hit (Same Bar)
1712601480000,-6.812602735539258,SL Hit
1712604780000,-4.298657024199201,SL Hit (Same Bar)
1712671260000,-12.965355764041306,SL Hit (Same Bar)
1712682840000,-7.013627126973006,SL Hit (Same Bar)
1712685300000,-9.791506685578497,SL Hit (Same Bar)
1712686740000,-5.756933078097063,SL Hit (Same Bar)
1712690280000,19.40537310449872,TP Hit
1712761440000,-15.85511573581607,SL Hit
1712762880000,-12.346490344003541,SL Hit (Same Bar)
1712763900000,-11.445944250648608,SL Hit (Same Bar)
1712766960000,-3.4869781343149953,SL Hit (Same Bar)
1712769240000,30.4444212133385,TP Hit (Same Bar)
1712774160000,27.458875998476287,TP Hit
1712778600000,34.72445984071237,TP Hit
1712848980000,14.028548186382977,TP Hit (Same Bar)
1712854620000,18.107544963728287,TP Hit
1712863560000,-5.238949065897032,SL Hit (Same Bar)
1712931300000,-24.165789397680783,SL Hit
1712932560000,-10.607499036741501,SL Hit
1713193440000,-10.316535401696456,SL Hit (Same Bar)
1713194520000,-30.20604132632434,SL Hit
1713196260000,-30.75589895281155,SL Hit
1713197400000,-5.379323334680521,SL Hit (Same Bar)
1713204780000,18.43693929098663,TP Hit (Same Bar)
1713206160000,21.823141705448506,TP Hit (Same Bar)
1713207300000,13.210604988315026,TP Hit (Same Bar)
1713275760000,27.179456907353597,TP Hit
1713275820000,-10.274556637290516,SL Hit (Same Bar)
1713279060000,-20.598998918743746,SL Hit
1713280560000,-18.564567715351586,SL Hit
1713282780000,-14.609302711847704,SL Hit
1713286320000,-12.094120336776541,SL Hit (Same Bar)
1713288540000,19.07900846732082,TP Hit (Same Bar)
1713296820000,-23.89399994473206,SL Hit
1713297900000,-3.568347263484611,SL Hit (Same Bar)
1713369840000,-6.2111347817699425,SL Hit (Same Bar)
1713375120000,-16.36182485093741,SL Hit (Same Bar)
1713379260000,61.48442367993994,TP Hit
1713380100000,78.43723660157411,TP Hit
1713380460000,-10.685592817375436,SL Hit (Same Bar)
1713382200000,19.35819355912099,TP Hit (Same Bar)
1713383580000,-21.026741421606857,SL Hit
1713450180000,-10.371865085027821,SL Hit (Same Bar)
1713454920000,-13.521584794390947,SL Hit (Same Bar)
1713463860000,-13.033290195744485,SL Hit
1713535860000,-15.231345909400261,SL Hit (Same Bar)
1713540660000,-5.83104702658602,SL Hit (Same Bar)
1713541680000,-8.295580652302306,SL Hit (Same Bar)
1713798180000,-8.182250571633631,SL Hit (Same Bar)
1713799560000,-14.179234061528405,SL Hit (Same Bar)
1713809580000,-11.41667402729945,SL Hit (Same Bar)
1713812280000,40.59633862008923,TP Hit
1713814380000,-7.187221600230259,SL Hit (Same Bar)
1713884460000,32.626714533224,TP Hit (Same Bar)
1713885840000,-8.95385123242886,SL Hit (Same Bar)
1713888960000,-4.915510710794479,SL Hit (Same Bar)
1713893940000,-11.413920832310396,SL Hit (Same Bar)
1713970200000,-8.684030223586888,SL Hit (Same Bar)
1713977040000,-11.130940910799836,SL Hit
1713979320000,-10.094507436704589,SL Hit
1713984840000,13.75790661125211,TP Hit (Same Bar)
1713985980000,-22.4099127795198,SL Hit
1714054020000,26.50823009062151,TP Hit (Same Bar)
1714059900000,23.784658442484215,TP Hit
1714066680000,-9.189485603179492,SL Hit
1714073580000,7.930743306205841,TP Hit (Same Bar)
1714142580000,-7.926600634898932,SL Hit (Same Bar)
1714341600000,-20.69472994014359,SL Hit
1714406460000,-6.8838387168507325,SL Hit
1714409760000,-13.448084328672849,SL Hit
1714418880000,-15.835461189497437,SL Hit
1714488060000,22.34215370498714,TP Hit
1714493820000,17.13373062237224,TP Hit
1714499520000,-3.688457311298407,SL Hit (Same Bar)
1714572000000,-28.72355644790514,SL Hit
1714574460000,25.59786171813903,TP Hit
1714583820000,-13.081170418387046,SL Hit (Same Bar)
1714586400000,-18.37346631296532,SL Hit
1714592100000,-53.3939869636888,SL Hit
1714662120000,-9.06714477494097,SL Hit (Same Bar)
1714665840000,19.811310200340813,TP Hit
1714669440000,-5.155104580400803,SL Hit (Same Bar)
1714673280000,-10.653163175855298,SL Hit (Same Bar)
1714674780000,-7.481492456441629,SL Hit (Same Bar)
1714745640000,1.0,Reverse
1714746000000,-23.576778630282206,SL Hit
1714751580000,-23.616322610301722,SL Hit
1715005440000,24.270155217367574,TP Hit
1715010720000,-2.985989445456653,SL Hit (Same Bar)
1715014920000,-9.149384133590502,SL Hit (Same Bar)
1715020680000,-3.5723953190390603,SL Hit (Same Bar)
1715090520000,9.877250402976642,TP Hit (Same Bar)
1715095320000,-11.289650623504713,SL Hit
1715099580000,-8.126619896152988,SL Hit (Same Bar)
1715103300000,-5.867188796670234,SL Hit (Same Bar)
1715178060000,-7.753028869032278,SL Hit (Same Bar)
1715181300000,-5.333933187845105,SL Hit (Same Bar)
1715183160000,-9.73255357342714,SL Hit (Same Bar)
1715187540000,-12.168430952675408,SL Hit
1715189400000,22.001663338654907,TP Hit
1715191260000,7.7330203798628645,TP Hit (Same Bar)
1715195640000,-2.3369403066462837,SL Hit (Same Bar)
1715196600000,-8.55481327995949,SL Hit (Same Bar)
1715280360000,-7.94827458725922,SL Hit
1715282520000,-7.340381713205716,SL Hit
1715353800000,-10.905741644346563,SL Hit (Same Bar)
1715612580000,-23.752308763323526,SL Hit
1715615520000,3.0,Reverse
1715615520000,-11.542553399747703,SL Hit (Same Bar)
1715617920000,-3.087143548495078,SL Hit (Same Bar)
1715625060000,18.01416904956568,TP Hit
1715627640000,-1.6555956717274967,SL Hit (Same Bar)
1715629140000,5.518989755160874,TP Hit (Same Bar)
1715704620000,-8.841868379109656,SL Hit
1715717580000,-3.1675059359768056,SL Hit (Same Bar)
1715781720000,-21.542126123684284,SL Hit
1715782860000,-10.688092040007177,SL Hit
1715788560000,15.375028241905966,TP Hit (Same Bar)
1715790420000,-4.719427191339491,SL Hit (Same Bar)
1715869440000,-3.1229046863518306,SL Hit (Same Bar)
1715876100000,-10.958858888116083,SL Hit
1715878260000,8.175912457605591,TP Hit
1715884020000,-8.291971865597588,SL Hit (Same Bar)
1715886240000,-2.719740352105873,SL Hit (Same Bar)
1715955960000,-7.198163078057405,SL Hit
1716216120000,-3.186361808257061,SL Hit (Same Bar)
1716217920000,-2.9903133636471466,SL Hit
1716221880000,-7.386378589428205,SL Hit
1716229380000,-3.2961336454900447,SL Hit (Same Bar)
1716232440000,-10.479088489882997,SL Hit
1716237300000,16.240719587993226,TP Hit
1716300420000,11.880143553207745,TP Hit (Same Bar)
1716306120000,-3.6965166364680044,SL Hit (Same Bar)
1716312540000,-3.0026620166099747,SL Hit (Same Bar)
1716315960000,-6.196486115528387,SL Hit
1716317760000,-7.617596322539612,SL Hit
1716320100000,-5.762764717321261,SL Hit
1716391020000,-3.3510390654337243,SL Hit (Same Bar)
1716402840000,-5.575161082655541,SL Hit (Same Bar)
1716478200000,-28.065053237129177,SL Hit
1716492720000,-23.96698639938404,SL Hit
1716911640000,14.601867098594084,TP Hit
1716913800000,-6.790704738268687,SL Hit (Same Bar)
1716914820000,-4.489185480037122,SL Hit (Same Bar)
1716917580000,-9.0985976462689,SL Hit (Same Bar)
1716920640000,-7.111624559656775,SL Hit (Same Bar)
1716925200000,12.09451844546129,TP Hit
1716925800000,14.676084596052533,TP Hit
1717000200000,-10.029434212679917,SL Hit
1717006080000,-11.23658089966193,SL Hit (Same Bar)
1717010220000,10.413752377426135,TP Hit
1717077000000,-20.82639460804785,SL Hit
1717079760000,-15.58868193528906,SL Hit (Same Bar)
1717082160000,8.864546454977244,TP Hit (Same Bar)
1717083420000,-9.429781572973297,SL Hit (Same Bar)
1717085220000,14.728001093913917,TP Hit
1717088040000,28.12295299800462,TP Hit
1717089600000,-6.744232259312412,SL Hit (Same Bar)
1717091160000,13.911780499634915,TP Hit
1717170720000,-8.96533726976486,SL Hit (Same Bar)
1717422960000,-53.06464267539559,SL Hit
1717425900000,68.0,Reverse
1717425960000,144.95635052521538,TP Hit
1717430880000,89.10487138366443,TP Hit
1717435020000,6.5,Reverse
1717435260000,40.5,Reverse
1717435440000,77.25727803306654,TP Hit
1717437480000,84.65273077513848,TP Hit
1717440120000,80.9417528694903,TP Hit
1717442460000,-524.3018094658328,SL Hit
1717443600000,119.5535824468825,TP Hit
1717444320000,144.71291792552802,TP Hit
1717508520000,172.6715227386012,TP Hit
1717509120000,105.88699298966094,TP Hit
1717513260000,127.20455812050204,TP Hit
1717515300000,126.09535785626213,TP Hit
1717518600000,-445.5,Reverse
1717519440000,-538.0289183131827,SL Hit
1717524480000,-18.0,Reverse
1717524900000,-542.7705750501918,SL Hit
1717527540000,116.88265260640765,TP Hit
1717594320000,-21.0,Reverse
1717594680000,151.0149509247858,TP Hit
1717596240000,-20.0,Reverse
1717596300000,164.99479250672448,TP Hit
1717600500000,-543.509484869348,SL Hit
1717604700000,-3.0,Reverse
1717606200000,-537.722628983116,SL Hit
1717609320000,-466.0,Reverse
1717610700000,-15.5,Reverse
1717612380000,-517.5,Reverse
1717612620000,94.09668568932102,TP Hit
1717614900000,78.64376918162452,TP Hit
1717615860000,98.44167585532705,TP Hit
1717616340000,78.58979637376615,TP Hit
1717681560000,29.0,Reverse
1717681620000,114.41260233653884,TP Hit
1717686120000,-446.0,Reverse
1717686300000,70.07834190734138,TP Hit
1717688460000,101.97720377225778,TP Hit
1717690320000,188.81764595300774,TP Hit
1717690740000,124.7151408536156,TP Hit
1717694640000,69.5,Reverse
1717694700000,68.82527265741373,TP Hit
1717697400000,-542.3473374974201,SL Hit
1717703100000,93.34179267339641,TP Hit
1717736160000,-557.5912251234404,SL Hit
1717767180000,163.8027590765123,TP Hit
1717767780000,-559.5556409091296,SL Hit
1717769220000,104.46800815980532,TP Hit
1717771200000,-567.4943932289898,SL Hit
1717773000000,160.60432138109172,TP Hit
1718026740000,102.32065086126386,TP Hit
1718030100000,82.09516323241405,TP Hit
1718034840000,-553.3036275307677,SL Hit
1718036340000,93.35780074290233,TP Hit
1718039040000,72.50691038595687,TP Hit
1718043360000,109.06613160588313,TP Hit
1718047560000,136.99844362476142,TP Hit
1718049600000,-466.5,Reverse
1718112780000,104.0,Reverse
1718114460000,-475.0,Reverse
1718116080000,66.0,Reverse
1718116380000,153.96365131095808,TP Hit
1718121000000,-556.3297266424561,SL Hit
1718124300000,101.54540101431485,TP Hit
1718125320000,151.17712128770654,TP Hit
1718127600000,-65.5,Reverse
1718129100000,-558.077113294079,SL Hit
1718135940000,-585.5408469665854,SL Hit
1718199600000,-553.427230636189,SL Hit
1718203620000,153.63555287729832,TP Hit
1718209440000,-450.5,Reverse
1718212740000,55.0,Reverse
1718212860000,132.93703022383852,TP Hit
1718215440000,-43.33406479757832,SL Hit
1718216580000,143.61113300113357,TP Hit
1718218320000,150.19599304017902,TP Hit
1718218980000,110.18267381862097,TP Hit
1718222040000,117.8847144064639,TP Hit
1718285760000,126.73916816173005,TP Hit
1718290740000,176.67819855050766,TP Hit
1718292000000,52.0,Reverse
1718292060000,139.44308588845888,TP Hit
1718298840000,-477.5,Reverse
1718299200000,125.23318454533,TP Hit
1718302080000,39.5,Reverse
1718302440000,89.35460887259978,TP Hit
1718307240000,138.6866029376397,TP Hit
1718335500000,-568.2020632593049,SL Hit
1718374980000,119.1919601959089,TP Hit
1718375880000,144.61887099943124,TP Hit
1718380020000,93.0813854112348,TP Hit
1718631300000,93.14987424117862,TP Hit
1718637660000,-586.1284782028524,SL Hit
1718639520000,127.2761492109421,TP Hit
1718639820000,82.46199429954868,TP Hit
1718641440000,-595.7054726539645,SL Hit
1718653980000,-569.4051504488016,SL Hit
1718720040000,39.5,Reverse
1718720340000,106.48267713733367,TP Hit
1718721840000,-5.5,Reverse
1718723100000,-593.5,Reverse
1718723160000,108.65864991811395,TP Hit
1718728080000,1.5,Reverse
1718728200000,118.60768659927999,TP Hit
1718729040000,145.54441191858496,TP Hit
1718731500000,131.0748222865368,TP Hit
1718733420000,126.60970129095949,TP Hit
1718735640000,-615.6558914453635,SL Hit
1718737140000,166.6909628022113,TP Hit
1718739900000,-534.5,Reverse
1718740860000,38.0,Reverse
1718740980000,70.01670751153142,TP Hit
1718804280000,1.0,Reverse
1718804340000,115.73635054650367,TP Hit
1718810040000,-543.5,Reverse
1718811420000,-8.5,Reverse
1718812680000,7.5,Reverse
1718812800000,100.78882408216305,TP Hit
1718814900000,120.90472471606336,TP Hit
1718815980000,146.73976305407996,TP Hit
1718891400000,84.55385972940712,TP Hit
1718892660000,-60.57171614617255,SL Hit
1718894160000,138.37573250914284,TP Hit
1718895540000,104.42292503833596,TP Hit
1718899020000,112.89136902167229,TP Hit
1718904900000,-587.6351105081267,SL Hit
1718906460000,115.00207818418858,TP Hit
1718909940000,-590.6205867544631,SL Hit
1718925120000,-596.4839796411179,SL Hit
1718982180000,77.02839221440081,TP Hit
1718983560000,143.07613994802523,TP Hit
1719239220000,52.54551583326247,TP Hit
1719242040000,76.84903696300171,TP Hit
1719245760000,-9.14822698084754,SL Hit (Same Bar)
