mode,status,outcome,pnl,reason,structure_age,reclaim_depth,is_expansion,retest_count,active_level,exit_time
SAMPLING_MODE,DEAD,LOSS,-47.14437232747878,SL Hit,18,20.5,True,1,21156.25,1731508320000
SAMPLING_MODE,SURVIVOR,LOSS,-9.525280941808887,SL Hit (Same Bar),21,0.25,False,1,21124.0,1731511980000
SAMPLING_MODE,SURVIVOR,LOSS,-11.275205949394149,SL Hit,26,2.0,False,1,21130.75,1731514500000
SAMPLING_MODE,DEAD,LOSS,-12.112087540161156,SL Hit (Same Bar),17,3.25,True,1,21118.75,1731516060000
SAMPLING_MODE,DEAD,LOSS,-15.8437553011172,SL Hit,21,4.75,True,1,21169.25,1731516840000
SAMPLING_MODE,SURVIVOR,WIN,26.014304231430287,TP Hit,21,2.75,False,1,21170.25,1731519960000
SAMPLING_MODE,DEAD,LOSS,-7.962646132829832,SL Hit (Same Bar),36,1.25,True,1,21214.25,1731520380000
SAMPLING_MODE,SURVIVOR,LOSS,-13.08535753239994,SL Hit,35,4.0,False,1,21237.5,1731523560000
SAMPLING_MODE,DEAD,LOSS,-12.337551447701117,SL Hit,41,3.25,True,1,21220.25,1731525960000
SAMPLING_MODE,DEAD,LOSS,-12.36072166600934,SL Hit (Same Bar),22,3.0,True,1,21168.0,1731528480000
SAMPLING_MODE,SURVIVOR,WIN,22.278175302155432,TP Hit,28,2.75,False,1,21200.75,1731529440000
SAMPLING_MODE,SURVIVOR,LOSS,-19.8446018133036,SL Hit (Same Bar),35,7.25,False,1,21167.25,1731531960000
SAMPLING_MODE,DEAD,LOSS,-5.815764546503488,SL Hit (Same Bar),25,0.0,True,1,21144.25,1731594780000
SAMPLING_MODE,DEAD,LOSS,-7.989199474461202,SL Hit (Same Bar),49,-0.5,True,1,21120.0,1731595860000
SAMPLING_MODE,DEAD,LOSS,-26.94904952883371,SL Hit (Same Bar),35,8.5,True,1,21064.25,1731597780000
SAMPLING_MODE,SURVIVOR,LOSS,-6.987848153912637,SL Hit (Same Bar),35,0.0,False,1,21118.25,1731599040000
SAMPLING_MODE,SURVIVOR,WIN,62.3366030837351,TP Hit,50,12.75,False,1,21138.5,1731603600000
SAMPLING_MODE,SURVIVOR,LOSS,-5.073100651141431,SL Hit (Same Bar),24,-0.25,False,1,21101.5,1731603600000
SAMPLING_MODE,DEAD,LOSS,-8.8833270920004,SL Hit (Same Bar),16,1.25,True,1,21020.75,1731606600000
SAMPLING_MODE,DEAD,WIN,16.78478277826798,TP Hit (Same Bar),20,1.0,True,1,21083.75,1731607200000
SAMPLING_MODE,DEAD,WIN,19.79987797451031,TP Hit,48,2.75,True,1,21087.75,1731614160000
SAMPLING_MODE,SURVIVOR,WIN,26.902223562356085,TP Hit (Same Bar),26,2.75,False,1,20987.25,1731616440000
SAMPLING_MODE,SURVIVOR,LOSS,-8.005196169979172,SL Hit (Same Bar),21,1.0,False,1,20971.0,1731618660000
SAMPLING_MODE,DEAD,LOSS,-10.528087168750062,SL Hit (Same Bar),35,1.5,True,1,20533.25,1731689100000
SAMPLING_MODE,DEAD,LOSS,-15.156329630728578,SL Hit (Same Bar),28,4.5,True,1,20561.25,1731940800000
SAMPLING_MODE,SURVIVOR,LOSS,-7.793501842781552,SL Hit (Same Bar),31,2.25,False,1,20696.0,1731946080000
SAMPLING_MODE,DEAD,WIN,8.160549347448978,TP Hit (Same Bar),21,0.0,True,1,20639.25,1731950280000
SAMPLING_MODE,SURVIVOR,WIN,12.260440153768286,TP Hit (Same Bar),38,0.25,False,1,20636.5,1731952560000
SAMPLING_MODE,SURVIVOR,LOSS,-13.165954539275845,SL Hit,28,4.75,False,1,20663.0,1731953340000
SAMPLING_MODE,DEAD,LOSS,-9.315064995447756,SL Hit,62,2.0,True,1,20616.5,1731955980000
SAMPLING_MODE,DEAD,LOSS,-18.10970974603697,SL Hit,35,6.75,True,1,20595.5,1731958200000
SAMPLING_MODE,SURVIVOR,WIN,10.225768358286588,TP Hit (Same Bar),18,0.75,False,1,20649.5,1731960780000
SAMPLING_MODE,SURVIVOR,WIN,15.766489246554556,TP Hit,18,2.25,False,1,20634.0,1731962160000
SAMPLING_MODE,DEAD,LOSS,-27.01666843766725,SL Hit (Same Bar),73,8.75,True,1,20578.5,1732027260000
SAMPLING_MODE,SURVIVOR,LOSS,-41.42460403186124,SL Hit,21,15.75,False,1,20576.25,1732029900000
SAMPLING_MODE,DEAD,WIN,37.68276803895424,TP Hit,40,7.0,True,1,20657.0,1732036680000
SAMPLING_MODE,DEAD,WIN,26.74482086210628,TP Hit,22,5.0,True,1,20654.0,1732037100000
SAMPLING_MODE,SURVIVOR,LOSS,-7.921359728461539,SL Hit (Same Bar),44,1.5,False,1,20694.0,1732037640000
SAMPLING_MODE,DEAD,LOSS,-9.193439115748332,SL Hit (Same Bar),30,2.75,True,1,20709.0,1732039740000
SAMPLING_MODE,DEAD,WIN,16.9183733661921,TP Hit (Same Bar),72,1.5,True,1,20712.0,1732044960000
SAMPLING_MODE,DEAD,LOSS,-2.2115169313910883,SL Hit (Same Bar),32,-0.25,True,1,20752.75,1732048080000
SAMPLING_MODE,DEAD,LOSS,-11.220006973439013,SL Hit (Same Bar),19,2.0,True,1,20603.75,1732120800000
SAMPLING_MODE,DEAD,LOSS,-8.398500752875407,SL Hit (Same Bar),20,1.0,True,1,20594.75,1732126800000
SAMPLING_MODE,SURVIVOR,LOSS,-5.415446913946653,SL Hit (Same Bar),21,0.0,False,1,20582.75,1732128120000
SAMPLING_MODE,SURVIVOR,LOSS,-6.016988601950288,SL Hit (Same Bar),35,1.0,False,1,20629.25,1732134060000
SAMPLING_MODE,DEAD,LOSS,-30.41802946384269,SL Hit (Same Bar),49,13.5,True,1,20873.0,1732199460000
SAMPLING_MODE,DEAD,LOSS,-13.877245164745544,SL Hit (Same Bar),45,2.0,True,1,20835.0,1732199640000
SAMPLING_MODE,SURVIVOR,LOSS,-30.42248476191162,SL Hit (Same Bar),23,6.5,False,1,20628.25,1732201440000
SAMPLING_MODE,DEAD,LOSS,-17.426633979703183,SL Hit,45,3.25,True,1,20719.0,1732205040000
SAMPLING_MODE,DEAD,LOSS,-48.41514392504905,SL Hit,30,19.25,True,1,20748.25,1732207260000
SAMPLING_MODE,SURVIVOR,WIN,52.2455788692605,TP Hit,26,10.25,False,1,20857.75,1732212900000
SAMPLING_MODE,SURVIVOR,LOSS,-8.484434029713157,SL Hit (Same Bar),22,1.0,False,1,20858.25,1732214040000
SAMPLING_MODE,SURVIVOR,WIN,53.70227800961584,TP Hit,25,11.0,False,1,20866.5,1732216020000
SAMPLING_MODE,DEAD,WIN,26.0477486870368,TP Hit,42,3.75,True,1,20824.5,1732217160000
SAMPLING_MODE,DEAD,WIN,48.589246766860015,TP Hit,21,9.25,True,1,20816.0,1732219140000
SAMPLING_MODE,DEAD,LOSS,-7.98342427231546,SL Hit (Same Bar),21,1.75,True,1,20856.5,1732219260000
SAMPLING_MODE,DEAD,LOSS,-31.43807657462457,SL Hit,68,13.25,True,1,20814.75,1732223100000
SAMPLING_MODE,DEAD,LOSS,-21.558287953179388,SL Hit,41,8.5,True,1,20798.0,1732285920000
SAMPLING_MODE,DEAD,WIN,46.23324905590562,TP Hit (Same Bar),29,8.25,True,1,20773.5,1732285920000
SAMPLING_MODE,DEAD,LOSS,-12.96034211845108,SL Hit (Same Bar),33,1.0,True,1,20791.0,1732289160000
SAMPLING_MODE,SURVIVOR,LOSS,-6.792158067364653,SL Hit (Same Bar),22,-0.25,False,1,20814.0,1732291920000
SAMPLING_MODE,DEAD,WIN,15.236263874394352,TP Hit (Same Bar),32,0.75,True,1,20988.0,1732545180000
SAMPLING_MODE,DEAD,LOSS,-12.29596453166596,SL Hit (Same Bar),23,1.5,True,1,21045.5,1732545660000
SAMPLING_MODE,DEAD,LOSS,-52.338763679414114,SL Hit (Same Bar),21,20.25,True,1,20956.25,1732546380000
SAMPLING_MODE,DEAD,LOSS,-32.660589865648944,SL Hit,39,13.5,True,1,20945.0,1732552140000
SAMPLING_MODE,DEAD,LOSS,-4.976492506713839,SL Hit (Same Bar),19,-0.25,True,1,20907.25,1732552620000
SAMPLING_MODE,DEAD,LOSS,-16.10450354639761,SL Hit,19,5.5,True,1,20890.5,1732554360000
SAMPLING_MODE,DEAD,WIN,21.393974210412125,TP Hit (Same Bar),19,2.5,True,1,20849.5,1732557300000
SAMPLING_MODE,SURVIVOR,WIN,19.433279813601985,TP Hit (Same Bar),22,2.25,False,1,20859.25,1732560300000
SAMPLING_MODE,DEAD,WIN,23.22736896738934,TP Hit,20,3.75,True,1,20839.0,1732562880000
SAMPLING_MODE,SURVIVOR,LOSS,-8.346851949412667,SL Hit,34,2.25,False,1,20869.25,1732564200000
SAMPLING_MODE,SURVIVOR,WIN,12.010380349558544,TP Hit (Same Bar),34,0.0,False,1,20836.0,1732565640000
SAMPLING_MODE,DEAD,LOSS,-14.323798090947092,SL Hit,64,4.5,True,1,20879.5,1732568160000
SAMPLING_MODE,DEAD,LOSS,-6.500534323291504,SL Hit (Same Bar),18,0.5,True,1,20979.5,1732631640000
SAMPLING_MODE,SURVIVOR,LOSS,-25.300890987702587,SL Hit (Same Bar),18,8.0,False,1,20928.25,1732634340000
SAMPLING_MODE,SURVIVOR,LOSS,-7.816525449743494,SL Hit (Same Bar),29,-0.5,False,1,20976.75,1732635840000
SAMPLING_MODE,SURVIVOR,LOSS,-9.212335980730131,SL Hit (Same Bar),42,2.5,False,1,20938.5,1732637880000
SAMPLING_MODE,DEAD,WIN,33.5,Reverse,32,12.0,True,1,20933.75,1732640160000
SAMPLING_MODE,DEAD,WIN,19.04654341764399,TP Hit,16,2.25,True,1,20964.75,1732640220000
SAMPLING_MODE,SURVIVOR,LOSS,-4.667569705670758,SL Hit (Same Bar),44,0.5,False,1,20969.0,1732643040000
SAMPLING_MODE,SURVIVOR,LOSS,-3.354360065502988,SL Hit (Same Bar),30,-0.25,False,1,20971.0,1732646820000
SAMPLING_MODE,DEAD,LOSS,-5.716800074245839,SL Hit (Same Bar),19,1.75,True,1,20979.75,1732647900000
SAMPLING_MODE,DEAD,LOSS,-6.903997190209338,SL Hit (Same Bar),38,1.5,True,1,20950.75,1732648560000
SAMPLING_MODE,SURVIVOR,LOSS,-6.685978560519288,SL Hit,22,1.5,False,1,20941.75,1732651500000
SAMPLING_MODE,SURVIVOR,LOSS,-15.134521536929242,SL Hit,16,5.5,False,1,20952.75,1732652880000
SAMPLING_MODE,DEAD,LOSS,-27.81291356420843,SL Hit,28,10.0,True,1,20725.5,1732723800000
SAMPLING_MODE,DEAD,LOSS,-9.633851081962348,SL Hit,23,0.75,False,1,20737.5,1732725240000
SAMPLING_MODE,DEAD,WIN,12.346255940152332,TP Hit (Same Bar),26,0.5,False,1,20706.5,1732726320000
SAMPLING_MODE,SURVIVOR,LOSS,-7.896850475532119,SL Hit (Same Bar),22,0.75,False,1,20724.0,1732728060000
SAMPLING_MODE,DEAD,LOSS,-13.03369914835639,SL Hit,17,4.75,True,1,20818.5,1732735380000
SAMPLING_MODE,DEAD,WIN,8.945826826617122,TP Hit (Same Bar),26,1.0,False,1,20800.5,1732735800000
SAMPLING_MODE,DEAD,LOSS,-3.844560520585219,SL Hit (Same Bar),34,0.0,True,1,20822.75,1732737000000
SAMPLING_MODE,SURVIVOR,LOSS,-8.346293027934735,SL Hit (Same Bar),20,2.25,False,1,20800.75,1732738860000
SAMPLING_MODE,DEAD,LOSS,-11.960902376602462,SL Hit (Same Bar),19,4.0,True,1,20802.0,1732740540000
SAMPLING_MODE,DEAD,LOSS,-4.819913430284942,SL Hit,22,1.0,True,1,20892.5,1732805700000
SAMPLING_MODE,DEAD,LOSS,-5.299663110628899,SL Hit (Same Bar),23,1.5,True,1,20896.25,1732807140000
SAMPLING_MODE,SURVIVOR,LOSS,-3.227088000603544,SL Hit (Same Bar),20,0.75,False,1,20897.5,1732811220000
SAMPLING_MODE,DEAD,LOSS,-0.5,Reverse,38,5.25,True,1,20893.5,1732816140000
SAMPLING_MODE,DEAD,WIN,9.14208912749018,TP Hit,34,1.5,True,1,20887.5,1732816260000
SAMPLING_MODE,DEAD,WIN,2.5,Reverse,50,16.0,True,1,20843.75,1732890780000
SAMPLING_MODE,DEAD,WIN,71.42712770579965,TP Hit,37,14.25,True,1,20812.0,1732891080000
SAMPLING_MODE,DEAD,LOSS,-12.440986569745291,SL Hit (Same Bar),25,3.0,True,1,20874.0,1732891560000
SAMPLING_MODE,DEAD,WIN,38.71255169685173,TP Hit,24,6.75,True,1,20973.75,1732895280000
SAMPLING_MODE,SURVIVOR,LOSS,-6.280951728433138,SL Hit,43,1.25,False,1,20982.25,1732897680000
SAMPLING_MODE,SURVIVOR,LOSS,-4.933304132908233,SL Hit (Same Bar),34,1.0,False,1,20996.75,1732899000000
SAMPLING_MODE,SURVIVOR,WIN,22.5,Reverse,19,0.75,False,1,21450.75,1733154360000
SAMPLING_MODE,SURVIVOR,WIN,158.62094682024326,TP Hit,21,6.25,False,1,21173.0,1733154540000
SAMPLING_MODE,SURVIVOR,WIN,111.23835354490438,TP Hit,21,-2.75,False,1,21455.5,1733157480000
SAMPLING_MODE,SURVIVOR,WIN,128.19632266230474,TP Hit,23,5.0,False,1,21237.0,1733160840000
SAMPLING_MODE,SURVIVOR,WIN,112.24258573788391,TP Hit,23,-6.0,False,1,21228.75,1733162880000
SAMPLING_MODE,SURVIVOR,LOSS,-537.0,Reverse,16,-3.75,False,1,21205.0,1733166660000
SAMPLING_MODE,SURVIVOR,WIN,112.7097870481084,TP Hit,37,0.25,False,1,21198.5,1733166780000
SAMPLING_MODE,SURVIVOR,WIN,172.7124839880853,TP Hit,50,-0.5,False,1,21476.0,1733169480000
SAMPLING_MODE,SURVIVOR,WIN,90.04084399748535,TP Hit,62,-3.25,False,1,21469.0,1733238360000
SAMPLING_MODE,SURVIVOR,WIN,116.0455000197544,TP Hit,25,0.25,False,1,21188.75,1733239560000
SAMPLING_MODE,SURVIVOR,WIN,170.88503652854706,TP Hit,26,3.5,False,1,21168.5,1733241300000
SAMPLING_MODE,SURVIVOR,WIN,103.63639529280772,TP Hit,41,-6.0,False,1,21474.75,1733242680000
SAMPLING_MODE,SURVIVOR,LOSS,-549.0,Reverse,23,1.25,False,1,21213.5,1733247180000
SAMPLING_MODE,SURVIVOR,WIN,147.144377597142,TP Hit,22,8.25,False,1,21197.5,1733247240000
SAMPLING_MODE,SURVIVOR,LOSS,-42.0,Reverse,30,-5.75,False,1,21478.5,1733250420000
SAMPLING_MODE,DEAD,LOSS,-508.0,Reverse,16,0.25,False,1,21508.0,1733250660000
SAMPLING_MODE,SURVIVOR,WIN,14.0,Reverse,27,0.25,False,1,21229.25,1733254380000
SAMPLING_MODE,SURVIVOR,WIN,129.31008787683095,TP Hit,37,-2.25,False,1,21501.25,1733254440000
SAMPLING_MODE,SURVIVOR,WIN,155.99864044124843,TP Hit,17,2.0,False,1,21249.25,1733258160000
SAMPLING_MODE,SURVIVOR,LOSS,-576.4080129029608,SL Hit,23,-5.25,False,1,21523.25,1733259480000
SAMPLING_MODE,SURVIVOR,LOSS,-586.3176046356457,SL Hit,43,-1.5,False,1,21430.25,1733322900000
SAMPLING_MODE,SURVIVOR,WIN,102.31807819745154,TP Hit,16,2.5,False,1,21700.25,1733324160000
SAMPLING_MODE,SURVIVOR,WIN,99.42346226492371,TP Hit,24,8.0,False,1,21757.75,1733328420000
SAMPLING_MODE,SURVIVOR,WIN,21.5,Reverse,30,1.75,False,1,21464.75,1733331540000
SAMPLING_MODE,SURVIVOR,WIN,81.73188568709884,TP Hit,23,-4.25,False,1,21740.75,1733331600000
SAMPLING_MODE,SURVIVOR,WIN,67.99085942059173,TP Hit,28,-1.75,False,1,21470.25,1733333820000
SAMPLING_MODE,SURVIVOR,WIN,125.35616911110992,TP Hit,33,-1.0,False,1,21752.25,1733335200000
SAMPLING_MODE,SURVIVOR,LOSS,-564.660268794054,SL Hit,25,3.0,False,1,21475.0,1733337000000
SAMPLING_MODE,SURVIVOR,LOSS,-583.9759963034157,SL Hit,33,6.75,False,1,21741.0,1733340000000
SAMPLING_MODE,SURVIVOR,WIN,145.77530935656978,TP Hit,25,-1.25,False,1,21783.25,1733343240000
SAMPLING_MODE,SURVIVOR,WIN,93.61413615601488,TP Hit,16,-5.25,False,1,21530.5,1733346240000
SAMPLING_MODE,SURVIVOR,WIN,170.624275636932,TP Hit,19,20.0,False,1,21522.0,1733409180000
SAMPLING_MODE,SURVIVOR,LOSS,-503.5,Reverse,54,-4.25,False,1,21801.75,1733410200000
SAMPLING_MODE,SURVIVOR,LOSS,-525.0,Reverse,18,0.0,False,1,21518.5,1733413140000
SAMPLING_MODE,DEAD,WIN,45.0,Reverse,22,0.25,False,1,21796.5,1733414040000
SAMPLING_MODE,SURVIVOR,WIN,102.53761836877676,TP Hit,28,-1.5,False,1,21505.25,1733414460000
SAMPLING_MODE,SURVIVOR,WIN,135.09675214374147,TP Hit,16,1.5,False,1,21517.25,1733417820000
SAMPLING_MODE,SURVIVOR,LOSS,-62.0,Reverse,33,0.75,False,1,21800.5,1733421120000
SAMPLING_MODE,DEAD,WIN,27.0,Reverse,23,-0.25,False,1,21832.5,1733421780000
SAMPLING_MODE,SURVIVOR,WIN,106.960504412491,TP Hit,25,-1.0,False,1,21550.0,1733422140000
SAMPLING_MODE,SURVIVOR,WIN,138.51915928948438,TP Hit,29,4.5,False,1,21486.75,1733425440000
SAMPLING_MODE,SURVIVOR,WIN,22.5,Reverse,36,-1.25,False,1,21782.25,1733429160000
SAMPLING_MODE,SURVIVOR,LOSS,-499.0,Reverse,26,-2.25,False,1,21769.75,1733429880000
SAMPLING_MODE,SURVIVOR,LOSS,-593.3950409504032,SL Hit,17,1.75,False,1,21487.0,1733432520000
SAMPLING_MODE,SURVIVOR,WIN,90.51587530969118,TP Hit,28,11.5,False,1,21774.25,1733495520000
SAMPLING_MODE,SURVIVOR,WIN,138.62860533644562,TP Hit,19,0.75,False,1,21596.0,1733501760000
SAMPLING_MODE,SURVIVOR,WIN,116.94522346284066,TP Hit,27,4.75,False,1,21896.0,1733502840000
SAMPLING_MODE,SURVIVOR,WIN,28.5,Reverse,21,1.0,False,1,21607.25,1733754720000
SAMPLING_MODE,SURVIVOR,LOSS,-533.5,Reverse,18,18.0,False,1,21611.25,1733754780000
SAMPLING_MODE,SURVIVOR,LOSS,-545.5,Reverse,45,-0.5,False,1,21899.75,1733755860000
SAMPLING_MODE,SURVIVOR,WIN,182.88425769039893,TP Hit,18,7.0,False,1,21912.0,1733756040000
SAMPLING_MODE,SURVIVOR,WIN,124.01004442368868,TP Hit,54,0.75,False,1,21588.25,1733758080000
SAMPLING_MODE,SURVIVOR,WIN,174.73179120711575,TP Hit,16,4.25,False,1,21495.5,1733762640000
SAMPLING_MODE,SURVIVOR,WIN,100.88887748990965,TP Hit,21,-3.0,False,1,21774.75,1733766540000
SAMPLING_MODE,SURVIVOR,LOSS,-470.5,Reverse,26,2.25,False,1,21489.25,1733768940000
SAMPLING_MODE,SURVIVOR,LOSS,-568.4010264617391,SL Hit,36,-2.25,False,1,21791.0,1733769960000
SAMPLING_MODE,SURVIVOR,LOSS,-25.0,Reverse,103,-6.5,False,1,21474.25,1733775240000
SAMPLING_MODE,SURVIVOR,WIN,20.0,Reverse,20,5.5,False,1,21449.5,1733777580000
SAMPLING_MODE,SURVIVOR,WIN,114.25897419256216,TP Hit,37,-0.75,False,1,21731.75,1733778060000
SAMPLING_MODE,SURVIVOR,WIN,78.0,Reverse,21,0.75,False,1,21857.25,1733845680000
SAMPLING_MODE,SURVIVOR,WIN,138.98445129962056,TP Hit,17,4.5,False,1,21544.25,1733845740000
SAMPLING_MODE,SURVIVOR,WIN,103.64839343908534,TP Hit,21,-1.0,False,1,21469.25,1733848380000
SAMPLING_MODE,SURVIVOR,WIN,95.3557525924116,TP Hit,33,1.5,False,1,21452.5,1733851080000
SAMPLING_MODE,SURVIVOR,WIN,27.5,Reverse,25,0.25,False,1,21754.25,1733853180000
SAMPLING_MODE,SURVIVOR,WIN,52.34762103723188,TP Hit,23,-3.0,False,1,21475.75,1733853240000
SAMPLING_MODE,SURVIVOR,WIN,107.53481755944084,TP Hit,31,-2.0,False,1,21745.5,1733855760000
SAMPLING_MODE,SURVIVOR,LOSS,-478.0,Reverse,22,0.75,False,1,21722.5,1733859720000
SAMPLING_MODE,SURVIVOR,LOSS,-586.7612943610948,SL Hit,26,-5.25,False,1,21436.25,1733860860000
SAMPLING_MODE,SURVIVOR,LOSS,-607.9249169499308,SL Hit,24,0.5,False,1,21655.0,1733865660000
SAMPLING_MODE,SURVIVOR,WIN,499.71979246279807,SL Hit (Same Bar),160,-4.75,False,1,21713.75,1733929680000
SAMPLING_MODE,SURVIVOR,WIN,114.42932902531174,TP Hit,53,-1.0,False,1,21679.25,1733933280000
SAMPLING_MODE,SURVIVOR,LOSS,-572.5537548830252,SL Hit,39,-3.25,False,1,21999.0,1733934240000
SAMPLING_MODE,SURVIVOR,LOSS,-572.0,Reverse,22,0.0,False,1,22040.0,1733938920000
SAMPLING_MODE,SURVIVOR,WIN,84.9558793179167,TP Hit,30,-2.0,False,1,22055.25,1733938980000
SAMPLING_MODE,SURVIVOR,WIN,131.39700532812276,TP Hit,48,-5.25,False,1,22063.5,1733943360000
SAMPLING_MODE,SURVIVOR,WIN,117.6966093887313,TP Hit,20,-3.5,False,1,22068.5,1733945040000
SAMPLING_MODE,SURVIVOR,LOSS,-503.5,Reverse,17,-0.5,False,1,21796.0,1733948100000
SAMPLING_MODE,SURVIVOR,LOSS,-514.5,Reverse,37,-2.0,False,1,22078.5,1733950320000
SAMPLING_MODE,SURVIVOR,LOSS,-599.6686111031668,SL Hit,41,-2.25,False,1,21802.75,1733951040000
SAMPLING_MODE,SURVIVOR,WIN,164.64006720649195,TP Hit,24,8.75,False,1,21672.75,1734014340000
SAMPLING_MODE,SURVIVOR,WIN,45.5,Reverse,17,9.0,False,1,21993.25,1734022260000
SAMPLING_MODE,SURVIVOR,WIN,109.07233757122594,TP Hit,65,-2.5,False,1,21693.0,1734022320000
SAMPLING_MODE,SURVIVOR,LOSS,-576.9709241957826,SL Hit,24,1.25,False,1,21972.75,1734023640000
SAMPLING_MODE,SURVIVOR,WIN,151.63813460845267,TP Hit,28,-1.0,False,1,21701.25,1734024960000
SAMPLING_MODE,SURVIVOR,WIN,104.43314274397562,TP Hit,20,-0.5,False,1,21987.75,1734026340000
SAMPLING_MODE,SURVIVOR,WIN,135.84031317617337,TP Hit,18,-1.75,False,1,22009.5,1734027660000
SAMPLING_MODE,SURVIVOR,WIN,128.99855645267235,TP Hit,27,1.25,False,1,21715.75,1734028740000
SAMPLING_MODE,SURVIVOR,LOSS,-565.1392030511561,SL Hit,17,0.25,False,1,21703.25,1734030960000
SAMPLING_MODE,SURVIVOR,WIN,113.2527907069598,TP Hit,48,-0.5,False,1,21665.5,1734034500000
SAMPLING_MODE,SURVIVOR,WIN,22.5,Reverse,16,3.5,False,1,21935.5,1734037020000
SAMPLING_MODE,SURVIVOR,WIN,99.12733257554646,TP Hit,16,-3.5,False,1,21656.0,1734037080000
SAMPLING_MODE,SURVIVOR,WIN,351.0367732831656,TP Hit,28,65.0,False,1,21943.25,1734038460000
SAMPLING_MODE,SURVIVOR,WIN,139.58726123167435,TP Hit,22,6.5,False,1,22085.75,1734100380000
SAMPLING_MODE,SURVIVOR,WIN,165.9101593770174,TP Hit,75,9.5,False,1,21832.0,1734100740000
SAMPLING_MODE,SURVIVOR,LOSS,-625.2888785615869,SL Hit,22,7.0,False,1,21818.0,1734104400000
SAMPLING_MODE,SURVIVOR,WIN,148.14874978439184,TP Hit,30,-3.75,False,1,21686.5,1734303600000
SAMPLING_MODE,SURVIVOR,LOSS,-39.68611628027429,SL Hit,32,-3.75,False,1,22205.5,1734359940000
SAMPLING_MODE,SURVIVOR,WIN,118.18977712775812,TP Hit,26,-1.75,False,1,22287.75,1734363240000
SAMPLING_MODE,SURVIVOR,WIN,139.27270066385972,TP Hit,18,-0.75,False,1,21992.5,1734364920000
SAMPLING_MODE,SURVIVOR,LOSS,-636.0255908966792,SL Hit,37,-2.75,False,1,22316.25,1734366060000
SAMPLING_MODE,DEAD,WIN,171.2202307069674,TP Hit,16,7.5,False,1,22020.0,1734366900000
SAMPLING_MODE,SURVIVOR,WIN,146.8687578216195,TP Hit,35,12.5,False,1,22342.25,1734368520000
SAMPLING_MODE,SURVIVOR,WIN,146.4696969029028,TP Hit,31,0.0,False,1,22356.5,1734370740000
SAMPLING_MODE,SURVIVOR,WIN,33.0,Reverse,21,-1.5,False,1,22109.75,1734376440000
SAMPLING_MODE,SURVIVOR,WIN,115.08278415090172,TP Hit,26,3.0,False,1,22423.5,1734376620000
SAMPLING_MODE,SURVIVOR,WIN,28.5,Reverse,27,-4.0,False,1,22436.25,1734381360000
SAMPLING_MODE,SURVIVOR,WIN,116.79085408437822,TP Hit,21,-5.0,False,1,22134.5,1734381480000
SAMPLING_MODE,SURVIVOR,WIN,86.09680023230612,TP Hit,21,0.75,False,1,22360.75,1734446760000
SAMPLING_MODE,SURVIVOR,LOSS,-645.2336970389297,SL Hit,35,-4.5,False,1,22043.0,1734447180000
SAMPLING_MODE,DEAD,WIN,142.94746980488708,TP Hit,27,4.25,False,1,21975.75,1734447900000
SAMPLING_MODE,SURVIVOR,WIN,130.82127007876989,TP Hit,20,-5.75,False,1,22356.75,1734453360000
SAMPLING_MODE,SURVIVOR,LOSS,-608.0,Reverse,47,4.75,False,1,22019.25,1734459480000
SAMPLING_MODE,SURVIVOR,WIN,203.09485886422044,TP Hit,16,4.25,False,1,22019.0,1734459540000
SAMPLING_MODE,SURVIVOR,WIN,162.71412609926483,TP Hit,18,5.25,False,1,22010.0,1734461700000
SAMPLING_MODE,SURVIVOR,WIN,64.40434284870571,TP Hit,16,-1.25,False,1,21985.25,1734463740000
SAMPLING_MODE,SURVIVOR,WIN,128.62963993509766,TP Hit,33,-2.0,False,1,21968.75,1734466980000
SAMPLING_MODE,SURVIVOR,WIN,153.17432645540975,TP Hit,24,-0.75,False,1,22289.0,1734468120000
SAMPLING_MODE,SURVIVOR,WIN,184.6223858032754,TP Hit,27,15.75,False,1,22300.75,1734532320000
SAMPLING_MODE,SURVIVOR,WIN,108.75016513117588,TP Hit,35,-3.0,False,1,22302.75,1734534600000
SAMPLING_MODE,SURVIVOR,WIN,172.9488120132155,TP Hit,62,0.0,False,1,21992.25,1734539460000
SAMPLING_MODE,SURVIVOR,WIN,130.1132029583241,TP Hit,22,4.0,False,1,22007.5,1734541200000
SAMPLING_MODE,SURVIVOR,WIN,95.82478336323402,TP Hit,17,-1.5,False,1,21997.5,1734543300000
SAMPLING_MODE,SURVIVOR,WIN,91.07283499439654,TP Hit,24,-2.0,False,1,21997.5,1734546660000
SAMPLING_MODE,SURVIVOR,LOSS,-79.57795839665778,SL Hit,64,-1.5,False,1,21978.5,1734551400000
SAMPLING_MODE,SURVIVOR,LOSS,-623.1768766376699,SL Hit,28,2.5,False,1,21155.0,1734556620000
SAMPLING_MODE,SURVIVOR,WIN,112.78561628334865,TP Hit,59,-0.5,False,1,21672.75,1734618720000
SAMPLING_MODE,SURVIVOR,WIN,119.4443445232464,TP Hit,36,6.75,False,1,21328.0,1734619200000
SAMPLING_MODE,SURVIVOR,LOSS,-624.1186250299725,SL Hit,22,11.5,False,1,21295.5,1734620520000
SAMPLING_MODE,DEAD,WIN,176.82933227122703,TP Hit,25,5.75,False,1,21612.0,1734621480000
SAMPLING_MODE,SURVIVOR,WIN,105.63436480767268,TP Hit,31,-5.75,False,1,21251.0,1734622800000
